Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3,lng,lat,id
Buenos Aires,61773000,ESC. SECUNDARIA BASICA Nº58,Estatal,Activo,Urbano,510 Y 132 BIS S/N  ,1903,471-6736,6441022,JOSE HERNANDEZ,LA PLATA,esb58hernandez@yahoo.com.ar; obs0010058@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06441,"510 Y 132 BIS S/N  , JOSE HERNANDEZ, LA PLATA, Buenos Aires, Argentina","510 Y 132 BIS S/N  , JOSE HERNANDEZ, LA PLATA, Buenos Aires, Argentina","510 Y 132 BIS , LA PLATA, Buenos Aires, Argentina",-58.0206936,-34.9064721,EjpDYWxsZSAxMzIgQmlzICYgQ2FsbGUgNTEwLCBHb25uZXQsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61773100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº90,Estatal,Activo,Urbano,CALLE 58 E/144 Y 145   ,1900,450-4216,6441026,LA PLATA,LA PLATA,obs0010059@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06441,"CALLE 58 E/144 Y 145   , LA PLATA, LA PLATA, Buenos Aires, Argentina","CALLE 58 58 E/144 Y 145   , LA PLATA, LA PLATA, Buenos Aires, Argentina","CALLE 58 58 E/144 Y 145, LA PLATA, Buenos Aires, Argentina",-57.9364856,-34.9126147,EjhDYWxsZSA1OCAxNDQsIEIxOTAwQlBMIExhIFBsYXRhLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61773200,ESCUELA SECUNDARIA Nº47,Estatal,Activo,Urbano,28 y 471 434  ,1896,472-1401,6441043,City Bell,LA PLATA,esc.secundaria47@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06441,"28 y 471 434  , City Bell, LA PLATA, Buenos Aires, Argentina","28 y 471 434  , City Bell, LA PLATA, Buenos Aires, Argentina","28 y 471 434, LA PLATA, Buenos Aires, Argentina",-58.0587329,-34.8868745,Ej5DYWxsZSA0NzEgJiBDYWxsZSAyOCwgQjE4OTYgQ2l0eSBCZWxsLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61773300,ESCUELA SECUNDARIA Nº55,Estatal,Activo,Urbano,6 (E/ 72 Y 73) S/N  VILLA ELVIRA,1900,457-8742,6441026,LA PLATA,LA PLATA,mercedesromero@yahoo.com.ar; obs0010061@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06441,"6 (E/ 72 Y 73) S/N  VILLA ELVIRA, LA PLATA, LA PLATA, Buenos Aires, Argentina","6 (6 (E/ 72 Y 73) S/N  VILLA ELVIRA, LA PLATA, LA PLATA, Buenos Aires, Argentina","6 (6 (E/ 72 Y 73) , LA PLATA, Buenos Aires, Argentina",-57.9146229,-34.9191161,ChIJza6PaFXvopURZUvNQQHeLpo
Buenos Aires,61773400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº72,Estatal,Activo,Urbano,"RUTA 2 - KM 44,500 S/N  ",1894,49-7936,6441011,EL PELIGRO,LA PLATA,tolof650@hotmail.com; obs0010062@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06441,"RUTA 2 - KM 44,500 S/N  , EL PELIGRO, LA PLATA, Buenos Aires, Argentina","RUTA 2 - KM 44,500 S/N  , EL PELIGRO, LA PLATA, Buenos Aires, Argentina","RUTA 2 - KM 44, LA PLATA, Buenos Aires, Argentina",-57.584014,-37.9428095,ChIJ3b4gBsfZhJURxCJPp0BUyfA
Buenos Aires,61773500,ESCUELA SECUNDARIA Nº50,Estatal,Activo,Urbano,120 E/523 Y 524 847  ,1900,588-1481,6441061,TOLOSA,LA PLATA,secundaria50complejolalaguna@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06441,"120 E/523 Y 524 847  , TOLOSA, LA PLATA, Buenos Aires, Argentina","120 120 E/523 Y 524 847  , TOLOSA, LA PLATA, Buenos Aires, Argentina","120 120 E/523 Y 524 847, LA PLATA, Buenos Aires, Argentina",-57.9685639,-34.8832666,Ei5DYWxsZSA1MjMgMTIwLCBUb2xvc2EsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61774800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,Estatal,Activo,Urbano,VIEYTES 1590  ISLA MACIEL,1871,2003-2554,6035006,DOCK SUD,AVELLANEDA,escuelasecundaria24islamaciel@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"VIEYTES 1590  ISLA MACIEL, DOCK SUD, AVELLANEDA, Buenos Aires, Argentina","VIEYTES 1590  ISLA MACIEL, DOCK SUD, AVELLANEDA, Buenos Aires, Argentina","VIEYTES 1590, AVELLANEDA, Buenos Aires, Argentina",-58.3761197,-34.6516637,EiZWaWV5dGVzIDE1OTAsIEMxMjc1QUdQIENBQkEsIEFyZ2VudGluYQ
Buenos Aires,61774900,ESCUELA SECUNDARIA Nº27,Estatal,Activo,Urbano,AV. ROCA 325  VILLA TRANQUILA,1870,4201-9072,6035001,AVELLANEDA,AVELLANEDA,ees27avellaneda@gmail.com; escuelasecundaria19avellaneda@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"AV. ROCA 325  VILLA TRANQUILA, AVELLANEDA, AVELLANEDA, Buenos Aires, Argentina","AV. ROCA 325  VILLA TRANQUILA, AVELLANEDA, AVELLANEDA, Buenos Aires, Argentina","AV. ROCA 325, AVELLANEDA, Buenos Aires, Argentina",-58.3626953,-34.6541236,ChIJB2rxr1czo5URj7HP2JzDcvg
Buenos Aires,61775100,ESC. SECUNDARIA BASICA Nº23,Estatal,Activo,Urbano,BAHIA BLANCA E/ R. FRANCO Y SOREDA 585  ,1875,4353-1865,6035013,WILDE,AVELLANEDA,escuelasecundaria23wilde@yahoo.com; obs0050023@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"BAHIA BLANCA E/ R. FRANCO Y SOREDA 585  , WILDE, AVELLANEDA, Buenos Aires, Argentina","BAHIA BLANCA 585  , WILDE, AVELLANEDA, Buenos Aires, Argentina","BAHIA BLANCA 585, AVELLANEDA, Buenos Aires, Argentina",-58.313976,-34.697136,EjpCYWjDrWEgQmxhbmNhIDU4NSwgQjE4NzVDWEsgV2lsZGUsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61775500,ESC. SECUNDARIA BASICA Nº28,Estatal,Activo,Urbano,AVDA. DEBENEDETTI E/BRIAND Y MAZZINI 1338  ,1871,4222-8365,6035006,DOCK SUD,AVELLANEDA,victoriaabenitez@gmail.com; obs0050028@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"AVDA. DEBENEDETTI E/BRIAND Y MAZZINI 1338  , DOCK SUD, AVELLANEDA, Buenos Aires, Argentina","AVDA. DEBENEDETTI 1338  , DOCK SUD, AVELLANEDA, Buenos Aires, Argentina","AVDA. DEBENEDETTI 1338, AVELLANEDA, Buenos Aires, Argentina",-58.3435262,-34.6500267,EklBdi4gQWd1c3TDrW4gRGViZW5lZGV0dGkgMTMzOCwgQjE4NzFBQUUgRG9jayBTdWQsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61775700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,Estatal,Activo,Urbano,REPÚBLICA DEL LÍBANO 1519  ,1870,4205-1997,6035007,GERLI,AVELLANEDA,30degerly@gmail.com; obs0050030@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"REPÚBLICA DEL LÍBANO 1519  , GERLI, AVELLANEDA, Buenos Aires, Argentina","REPÚBLICA DEL LÍBANO 1519  , GERLI, AVELLANEDA, Buenos Aires, Argentina","REPÚBLICA DEL LÍBANO 1519, AVELLANEDA, Buenos Aires, Argentina",-58.371826,-34.6843349,EkNSZXB1YmxpY2EgZGVsIEzDrWJhbm8gMTUxOSwgQjE4NjlDU00gR2VybGksIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61776300,ESCUELA SECUNDARIA Nº5,Estatal,Activo,Rural,MISSFELDER Y LINARI S/N  OLIDEN,1981,492-6003,6119014,OLIDEN,BRANDSEN,essoliden@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06119,"MISSFELDER Y LINARI S/N  OLIDEN, OLIDEN, BRANDSEN, Buenos Aires, Argentina","MISSFELDER Y LINARI S/N  OLIDEN, OLIDEN, BRANDSEN, Buenos Aires, Argentina","MISSFELDER Y LINARI , BRANDSEN, Buenos Aires, Argentina",,,
Buenos Aires,61776400,ESC. SECUNDARIA BASICA Nº3,Estatal,Activo,Urbano,119 e/ 9 y 10 350  BARRIO LOS TILOS,1980,44-3664,6119003,CORONEL BRANDSEN,BRANDSEN,javierggarcia@hotmail.com; obs0140003@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06119,"119 e/ 9 y 10 350  BARRIO LOS TILOS, CORONEL BRANDSEN, BRANDSEN, Buenos Aires, Argentina","119 119 e/ 9 y 10 350  BARRIO LOS TILOS, CORONEL BRANDSEN, BRANDSEN, Buenos Aires, Argentina","119 119 e/ 9 y 10 350, BRANDSEN, Buenos Aires, Argentina",-58.358619,-34.6342511,ChIJj7fxvrk0o5URxjCMvPrsD90
Buenos Aires,61776900,ESCUELA SECUNDARIA Nº23,Estatal,Activo,Urbano,IGLESIAS 1671  ,1665,46-7546,6412001,JOSE C PAZ,JOSE C. PAZ,libertadnoemi@hotmail.com; obs1320007@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06412,"IGLESIAS 1671  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","IGLESIAS 1671  , JOSE C PAZ, JOSE C. PAZ, Buenos Aires, Argentina","IGLESIAS 1671, JOSE C. PAZ, Buenos Aires, Argentina",-58.7596385,-34.5041072,EkBGLiBJZ2xlc2lhcyAxNjcxLCBCMTY2MElLSCBKb3PDqSBDLiBQYXosIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61778100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº53,Estatal,Activo,Urbano,JONTE E/ FINLAY Y 24 DE NOVIEMBRE S/N  ,1723,499-9516,6539004,MARIANO ACOSTA,MERLO,obs0710012@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06539,"JONTE E/ FINLAY Y 24 DE NOVIEMBRE S/N  , MARIANO ACOSTA, MERLO, Buenos Aires, Argentina","JONTE 24 DE NOVIEMBRE S/N  , MARIANO ACOSTA, MERLO, Buenos Aires, Argentina","JONTE 24 DE NOVIEMBRE , MERLO, Buenos Aires, Argentina",,,
Buenos Aires,61779100,ESCUELA SECUNDARIA Nº28,Estatal,Activo,Urbano,ITUZAINGO 1762  ,1824,4225-2086,6434004,LANUS (ESTE Y OESTE),LANUS,o.patriciaalfonso@yahoo.com.ar; obs1110028@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"ITUZAINGO 1762  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","ITUZAINGO 1762  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","ITUZAINGO 1762, LANUS, Buenos Aires, Argentina",-58.3832497,-34.7114556,ChIJexNJCjrNvJURawvyog3nYQ0
Buenos Aires,61779700,ESC. SECUNDARIA BASICA Nº34,Estatal,Activo,Urbano,DR MERLO 4453  ,1826,4242-2021,6434007,REMEDIOS DE ESCALADA DE SAN MARTIN,LANUS,secundaria34lanus@yahoo.com; obs1110034@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"DR MERLO 4453  , REMEDIOS DE ESCALADA DE SAN MARTIN, LANUS, Buenos Aires, Argentina","DR MERLO 4453  , REMEDIOS DE ESCALADA DE SAN MARTIN, LANUS, Buenos Aires, Argentina","DR MERLO 4453, LANUS, Buenos Aires, Argentina",-58.3977063,-34.7251907,EkhEci4gQS4gTWVsbyA0NDUzLCBCMTgyM0JRTCBSZW1lZGlvcyBkZSBFc2NhbGFkYSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61779800,ESC. SECUNDARIA BASICA Nº26,Estatal,Activo,Urbano,PARAGUAY 2105  ,1824,4208-9075,6434008,VALENTIN ALSINA,LANUS,obs1110026@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"PARAGUAY 2105  , VALENTIN ALSINA, LANUS, Buenos Aires, Argentina","PARAGUAY 2105  , VALENTIN ALSINA, LANUS, Buenos Aires, Argentina","PARAGUAY 2105, LANUS, Buenos Aires, Argentina",-58.3965399,-34.6737868,EjhQYXJhZ3VheSAyMTA1LCBWYWxlbnTDrW4gQWxzaW5hLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61779900,ESC. SECUNDARIA BASICA Nº29,Estatal,Activo,Urbano,BOUCHARD 370  GERLI,1824,4247-2916,6434012,LANUS,LANUS,esb29lanus@gmail.com; obs1110029@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"BOUCHARD 370  GERLI, LANUS, LANUS, Buenos Aires, Argentina","BOUCHARD 370  GERLI, LANUS, LANUS, Buenos Aires, Argentina","BOUCHARD 370, LANUS, Buenos Aires, Argentina",-58.3848453,-34.690197,EjVCb3VjaGFyZCAzNzAsIEIxODIzQVRCIEdlcmxpLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61780000,ESC. SECUNDARIA BASICA Nº30,Estatal,Activo,Urbano,ANATOLE FRANCE E/ TUCUMAN Y MITRE 1660  ,1824,4247-2510,6434004,LANUS (ESTE Y OESTE),LANUS,esb30lanus@yahoo.com.ar; obs1110030@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"ANATOLE FRANCE E/ TUCUMAN Y MITRE 1660  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","ANATOLE FRANCE 1660  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","ANATOLE FRANCE 1660, LANUS, Buenos Aires, Argentina",-58.3863862,-34.7059044,ChIJ-zsf-CTNvJURikCFhhN6y6s
Buenos Aires,61780100,ESC. SECUNDARIA BASICA Nº31,Estatal,Activo,Urbano,ARISTOBULO DEL VALLE 1503  V.ALVARIÑOS,1824,4241-2092,6434012,LANUS,LANUS,sb31lanus@gmail.com; obs1110031@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"ARISTOBULO DEL VALLE 1503  V.ALVARIÑOS, LANUS, LANUS, Buenos Aires, Argentina","ARISTOBULO DEL VALLE 1503  V.ALVARIÑOS, LANUS, LANUS, Buenos Aires, Argentina","ARISTOBULO DEL VALLE 1503, LANUS, Buenos Aires, Argentina",-58.4127373,-34.7035112,EkpBcmlzdMOzYnVsbyBkZWwgVmFsbGUgMTUwMywgQjE4MjROQlUgTGFuw7pzIE9lc3RlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61780200,ESC. SECUNDARIA BASICA Nº32,Estatal,Activo,Urbano,REMEDIOS DE ESCALADA 1480  VILLA LIBERTAD,1824,4208-3223,6434012,LANUS,LANUS,miriam-melo@hotmail.com; obs1110032@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"REMEDIOS DE ESCALADA 1480  VILLA LIBERTAD, LANUS, LANUS, Buenos Aires, Argentina","REMEDIOS DE ESCALADA 1480  VILLA LIBERTAD, LANUS, LANUS, Buenos Aires, Argentina","REMEDIOS DE ESCALADA 1480, LANUS, Buenos Aires, Argentina",-58.3708224,-34.7486663,EjdMYW7DunMgMTQ4MCwgQjE4MjhLS0ogQmFuZmllbGQsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61780300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,Estatal,Activo,Urbano,R.DE ESCALADA E/ PALCIOS Y JEAN JAURE 4231  ,1822,4208-7753,6434008,VALENTIN ALSINA,LANUS,secundaria-33@hotmail.com; obs1110033@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"R.DE ESCALADA E/ PALCIOS Y JEAN JAURE 4231  , VALENTIN ALSINA, LANUS, Buenos Aires, Argentina","R.DE ESCALADA 4231  , VALENTIN ALSINA, LANUS, Buenos Aires, Argentina","R.DE ESCALADA 4231, LANUS, Buenos Aires, Argentina",-58.4579716,-34.6750811,EipBdi4gRXNjYWxhZGEgNDIzMSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61780301,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,Estatal,Activo,Urbano,MADERO 1650  ,1822,4228-1627,6434008,VALENTIN ALSINA,LANUS,esb23lanus@gmail.com; obs1110023@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"MADERO 1650  , VALENTIN ALSINA, LANUS, Buenos Aires, Argentina","MADERO 1650  , VALENTIN ALSINA, LANUS, Buenos Aires, Argentina","MADERO 1650, LANUS, Buenos Aires, Argentina",-58.4230244,-34.6704148,EkdFZHVhcmRvIE1hZGVybyAxNjUwLCBCMTgyNkVURyBWYWxlbnTDrW4gQWxzaW5hLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61780400,ESCUELA SECUNDARIA Nº24,Estatal,Activo,Urbano,GENERAL MADARIAGA Y NUEVE DE JULIO 1961  ,1824,4247-5621,6434004,LANUS (ESTE Y OESTE),LANUS,esb35lanus@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"GENERAL MADARIAGA Y NUEVE DE JULIO 1961  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","GENERAL MADARIAGA Y NUEVE DE JULIO 1961  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","GENERAL MADARIAGA Y NUEVE DE JULIO 1961, LANUS, Buenos Aires, Argentina",-58.3807757,-34.7146821,EkxBdi4gOSBkZSBKdWxpbyAmIEdyYWwuIE1hZGFyaWFnYSwgQjE4MjUgTGFuw7pzIEVzdGUsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61780500,ESC. SECUNDARIA BASICA Nº37,Estatal,Activo,Urbano,BOLAÑOS Y DONOVAN 672  ,1824,3653-6765,6434004,LANUS (ESTE Y OESTE),LANUS,esb37lanus@yahoo.com.ar; obs1110037@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"BOLAÑOS Y DONOVAN 672  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","BOLAÑOS Y DONOVAN 672  , LANUS (ESTE Y OESTE), LANUS, Buenos Aires, Argentina","BOLAÑOS Y DONOVAN 672, LANUS, Buenos Aires, Argentina",-58.381292,-34.695078,EkFHcmFsLiBEb25vdmFuICYgSi4gQm9sYcOxb3MsIEIxODIzIEdlcmxpLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
